Date,Equity
19790824,164891.90811860297
19790827,165784.21117960295
19790828,166008.57833260295
19790829,165879.12288060295
19790830,166819.63110380297
19790831,167703.73363780294
19790904,164337.03058660295
19790905,162922.75762660295
19790906,162881.47878960296
19790907,163893.75356460296
19790910,164248.36043560295
19790911,163059.39206860296
19790912,163461.83123960294
19790913,163930.19743160295
19790914,165741.90140360294
19790917,165977.36202660296
19790918,164647.40287760296
19790919,165207.18665460296
19790920,167835.64329660294
19790921,168581.66025960294
19790924,166781.70986360294
19790925,167045.65569560294
19790926,167232.23784660295
19790927,167160.03547360294
19790928,165625.70000960294
19791001,163813.53692320295
19791002,165506.71070420297
19791003,165784.52773020294
19791004,165617.44328720294
19791005,166566.74725820296
19791008,165108.65824960294
19791009,159882.00641550295
19791010,158166.11944650294
19791011,157718.95293350294
19791012,155218.91608647295
19791015,153130.25511247292
19791016,153133.38615747294
19791017,153076.65731947293
19791018,152517.40347947294
19791019,149456.88953247294
19791022,148328.06154847294
19791023,148282.91507447293
19791024,148718.70636547293
19791025,147892.44587647292
19791026,149039.91350147294
19791029,148901.56633047294
19791030,151999.83473447294
19791031,150509.58817447294
19791101,151299.43489047294
19791102,151139.99213647295
19791105,150314.33021247294
19791106,149670.96412347295
19791107,147578.53383247292
19791108,148353.30409647294
19791109,149764.79793247292
19791112,151862.00741047293
19791113,151066.74419247295
19791114,151879.14581647294
19791115,152635.24641047293
19791116,151687.91377847295
19791119,151815.81718847295
19791120,151611.35196277293
19791121,151937.18301477295
19791123,153655.50873377293
19791126,157244.48859477293
19791127,157521.73853697293
19791128,158813.08377197295
19791129,158881.89762597292
19791130,158007.01339797294
19791203,157731.38308097294
19791204,158980.22630697294
19791205,159538.42734697292
19791206,160746.39326397295
19791207,160053.42152097294
19791210,160941.48322147294
19791211,160587.97769497294
19791212,160891.80992197295
19791213,161221.58826097293
19791214,162776.60695997294
19791217,163144.49235897293
19791218,161472.83872097294
19791219,161176.39702997293
19791220,161626.83271197294
19791221,160634.80307897294
19791224,161018.12589197294
19791226,161091.48423597295
19791227,160916.99898977292
19791228,161269.10617677294
19791231,161296.12024177294
19800102,158203.21788177293
19800103,158571.59051077295
19800104,161294.02412197294
19800107,162605.42371097294
19800108,167078.91605697293
19800109,166779.48574397294
19800110,168559.51900197295
19800111,168564.13050797294
19800114,167139.23759932193
19800115,168611.84416032193
19800116,168142.73032532193
19800117,166505.12811952195
19800118,165815.65140012195
19800121,167410.56349912193
19800122,166657.64513092194
19800123,168419.99712092194
19800124,169251.84108832193
19800125,169207.75896832193
19800128,170816.73696252194
19800129,169948.45809852192
19800130,171398.57683432192
19800131,168575.05158432195
19800201,169543.04749562193
19800204,167984.77638762194
19800205,168389.79315852193
19800206,167881.92277332194
19800207,168041.52786032195
19800208,170418.29914132194
19800211,168624.61027332194
19800212,170139.09920632193
19800213,171565.89313852193
19800214,168949.87936932195
19800215,167513.77250632193
19800219,166081.07779532194
19800220,168179.94408962195
19800221,165013.56818302194
19800222,164432.03976702192
19800225,163147.55094002193
19800226,163558.10002702192
19800227,160939.03398592194
19800228,160661.63513692195
19800229,162330.49832602195
19800303,161091.23872792194
19800304,161532.16023002192
19800305,158663.83590802192
19800306,155504.26879312194
19800307,154390.51383812193
19800310,154243.08754402192
19800311,155964.79594212194
19800312,155401.1126121219
19800313,153819.08024112193
19800314,153517.04000212194
19800317,149626.07734752193
19800318,151259.09243502194
19800319,151218.04297202194
19800320,149642.16889252194
19800321,148775.66292052192
19800324,144699.22229652194
19800325,146435.83051032192
19800326,145367.54343832194
19800327,145023.58590132193
19800328,149484.12338552193
19800331,151787.07019952193
19800401,151323.13597632194
19800402,152894.06407502195
19800403,152758.25163502194
19800407,149135.06416982194
19800408,151012.12612312194
19800409,153476.14668812192
19800410,154422.18049812195
19800411,153841.45413512192
19800414,150905.5268510029
19800415,150155.94622840293
19800416,148037.29482890293
19800417,147791.94507790293
19800418,147397.59797300294
19800421,145978.62843800292
19800422,151712.14540600294
19800423,152344.5413945029
19800424,154588.7098821029
19800425,155360.9470706029
19800428,156379.22521410292
19800429,156461.63480070292
19800430,157030.93741420293
19800501,154977.75992520293
19800502,154916.50590120294
19800505,156481.27537060293
19800506,156586.8057426029
19800507,158296.23825310293
19800508,157254.56892010293
19800509,155714.74189010292
19800512,156134.44723410293
19800513,158203.42889510293
19800514,158858.00506170292
19800515,159053.05389170293
19800516,160038.71821610292
19800519,160880.7973411029
19800520,160618.49069810292
19800521,159786.8266077029
19800522,161884.85587110292
19800523,164464.47852810292
19800527,164961.80554910292
19800528,165623.2109331029
19800529,163460.93494510293
19800530,164362.91299410292
19800602,163831.20665010292
19800603,163024.33861110292
19800604,165755.46481210293
19800605,165869.32088810293
19800606,166160.71461210292
19800609,165562.9850051029
19800610,166942.8838066029
19800611,168297.27721660293
19800612,167884.36015360293
19800613,168532.80577060292
19800616,169057.3780996029
19800617,169502.7874646029
19800618,168933.51540060292
19800619,166200.86753260292
19800620,165654.22536760292
19800623,166675.5006956029
19800624,167754.08282460293
19800625,169465.1894076029
19800626,168203.12518260293
19800627,167810.89349460293
19800630,165298.48754860292
19800701,166013.22338760292
19800702,167241.28304360292
19800703,169604.71622080292
19800707,171254.28467580292
19800708,172059.2717368029
19800709,172210.48181280293
19800710,170888.9144676029
19800711,171873.2776906029
19800714,173137.3319854529
19800715,172990.3503944529
19800716,173978.2733514529
19800717,176415.2628230529
19800718,177827.4387490529
19800721,178532.1926510529
19800722,177749.4079250529
19800723,176281.3073170529
19800724,175855.8567110529
19800725,174505.6870570529
19800728,176039.9983790529
19800729,178277.5350800529
19800730,179487.39619445291
19800731,180258.6375014529
19800801,179514.9914014529
19800804,179373.8982514529
19800805,178863.7960154529
19800806,179717.8382404529
19800807,181712.0729734529
19800808,181895.5069404529
19800811,184235.4723374529
19800812,182082.5199594529
19800813,181335.55543345292
19800814,183766.3774948529
19800815,184415.7836038529
19800818,181277.6444124529
19800819,179190.8284384529
19800820,180318.4266704529
19800821,182406.0914858529
19800822,182869.1796008529
19800825,181963.9792798529
19800826,181721.6942564529
19800827,179608.9262274529
19800828,177672.2537854529
19800829,177922.9806754529
19800902,179274.19845145292
19800903,181876.5099104529
19800904,181129.9282074529
19800905,179933.0458394529
19800908,176904.5030780529
19800909,178463.4585430529
19800910,179193.9304394529
19800911,179465.4726080529
19800912,179232.8813750529
19800915,179875.4873610529
19800916,181514.0546864529
19800917,184893.30506645291
19800918,183563.22325705292
19800919,184937.6587990529
19800922,186233.6419840529
19800923,184064.3232360529
19800924,184174.1894780529
19800925,181903.3062960529
19800926,178536.6563420529
19800929,175486.2613874529
19800930,177807.9933220529
19801001,178874.8534000529
19801002,179656.1305540529
19801003,181719.0511040529
19801006,184596.7552660529
19801007,183710.9576440529
19801008,183932.6885090529
19801009,182730.5585190529
19801010,181103.06747345292
19801013,182797.8275920529
19801014,180995.47115518688
19801015,182014.96526918688
19801016,179290.6676631869
19801017,178480.7970235869
19801020,177975.5571925869
19801021,176335.5133835869
19801022,176362.1623645869
19801023,173704.7386765869
19801024,173909.6148461869
19801027,171889.0743801869
19801028,172371.0971411869
19801029,171951.3117581869
19801030,170664.3007351869
19801031,172567.1665281869
19801103,174707.0708075869
19801105,177289.2662390869
19801106,173944.6820115869
19801107,174214.0923605869
19801110,174553.1737421869
19801111,176633.9077595869
19801112,180108.1082035869
19801113,182207.6283765869
19801114,183217.29765198688
19801117,183343.0921625869
19801118,185160.4015415869
19801119,184293.7976565869
19801120,185689.15263558688
19801121,184289.5676155869
19801124,182302.7524111869
19801125,182714.8608151869
19801126,182898.9569771869
19801128,182227.9070815869
19801201,178628.7446935869
19801202,180055.0204821869
19801203,180352.0016961869
19801204,180979.1643291869
19801205,178263.2474261869
19801208,175351.64343518688
19801209,174786.9768481869
19801210,172621.1147931869
19801211,170770.26995658688
19801212,172681.3526005869
19801215,172370.8403765869
19801216,173324.1963165869
19801217,174540.2847875869
19801218,175335.5955075869
19801219,175970.3633425869
19801222,180118.0442721869
19801223,181636.6782305869
19801224,182629.9306285869
19801226,183849.4362491869
19801229,182500.0722991869
19801230,183954.9483075869
19801231,185094.9844595869
19810102,186862.2065945869
19810105,191461.9084589869
19810106,193062.5245529869
19810107,188857.48947898688
19810108,186579.2131449869
19810109,186688.2222679869
19810112,187260.1703469869
19810113,185958.46109898688
19810114,183987.83353543087
19810115,183935.94115443088
19810116,184884.56183043087
19810119,184659.4741104309
19810120,182180.82435843087
19810121,181446.0753094309
19810122,180472.33519983088
19810123,180285.9784898309
19810126,179763.48206583087
19810127,182087.62581383088
19810128,181872.66719483086
19810129,182494.07751183087
19810130,182099.4336948309
19810202,179447.31616923088
19810203,181459.37595383087
19810204,182029.05814183087
19810205,183883.9031518309
19810206,184961.34721983087
19810209,183653.58956283086
19810210,183537.1127438309
19810211,183200.99948083088
19810212,182206.09214123088
19810213,181286.02520023088
19810217,182163.9235852309
19810218,182638.4176572309
19810219,181017.07044323088
19810220,180745.87433923088
19810223,182772.05010883088
19810224,184077.8848478309
19810225,184522.28563383088
19810226,187316.81033543087
19810227,188351.94619143088
19810302,189345.47552883087
19810303,187938.6902758309
19810304,188874.07865683088
19810305,187927.6983024309
19810306,188395.91507543088
19810309,190413.55979243087
19810310,190057.6772734309
19810311,189799.6130994309
19810312,193770.5459098309
19810313,194099.77231983087
19810316,197003.4954948309
19810317,195806.0912858309
19810318,197716.0217688309
19810319,197630.2738208309
19810320,198765.05919383088
19810323,200931.4648498309
19810324,199226.62630983087
19810325,202419.1183318309
19810326,200411.70885783088
19810327,197945.09270183087
19810330,197676.24266483088
19810331,199198.6564688309
19810401,200153.1894628309
19810402,199789.82095683087
19810403,198212.80460783088
19810406,196288.8299108309
19810407,196356.96514483087
19810408,197067.96446883088
19810409,198526.62852483088
19810410,199552.47388983087
19810413,198853.11993983088
19810414,196875.32904481087
19810415,199500.49533881087
19810416,200595.0592398109
19810420,202875.0388498109
19810421,201308.59349581087
19810422,201691.51560481088
19810423,201949.70871181088
19810424,203386.43438081088
19810427,203528.9729898109
19810428,200957.02282881088
19810429,198871.8897658109
19810430,198797.23250581088
19810501,197524.88203881087
19810504,194279.13538081088
19810505,193254.1745508109
19810506,193896.52805081088
19810507,194523.62592481088
19810508,194471.7033738109
19810511,192057.03839281088
19810512,193627.8188068109
19810513,194092.6011778109
19810514,195584.68911281088
19810515,197738.2628818109
19810518,198591.63899581088
19810519,197695.07963381088
19810520,198144.40413581088
19810521,197486.91877881088
19810522,198298.50574381088
19810526,200885.6093638109
19810527,201915.9799618109
19810528,202645.7685928109
19810529,202089.91113731088
19810601,202950.1013530609
19810602,200433.34910781088
19810603,200707.16824381088
19810604,200550.99550381087
19810605,201782.35989681087
19810608,202091.1300418109
19810609,201128.59480381088
19810610,201671.1687678109
19810611,205138.0556898109
19810612,205382.14623981089
19810615,208227.3507488109
19810616,206162.41194781088
19810617,206539.4659798109
19810618,203629.73296781088
19810619,202938.94322481088
19810622,202726.20860081087
19810623,204894.88934781088
19810624,203505.95891781087
19810625,202460.45915581088
19810626,202197.57127081088
19810629,201008.44334581087
19810630,199216.58107381087
19810701,197954.0552618109
19810702,195891.05977781088
19810706,193397.87572881088
19810707,193703.41156881087
19810708,193025.72035081088
19810709,193485.3913638109
19810710,193874.0767158109
19810713,193473.3903938109
19810714,190679.5557901409
19810715,191462.4271751409
19810716,192016.8890091409
19810717,193101.2235411409
19810720,189570.7855461409
19810721,188032.0244644409
19810722,186241.4335204409
19810723,187241.19166914088
19810724,189029.7546921409
19810727,190817.4733131409
19810728,189277.0108701409
19810729,189094.14544014088
19810730,190016.3149191409
19810731,192167.7712631409
19810803,191415.6029331409
19810804,191419.3588791409
19810805,193524.0008651409
19810806,194049.8698521409
19810807,192246.1778571409
19810810,192373.1826421409
19810811,194652.9263111409
19810812,194142.6941441409
19810813,193919.9055891409
19810814,193256.1447901409
19810817,191047.1357091409
19810818,190173.75262114088
19810819,190580.9149591409
19810820,191452.1660631409
19810821,189552.2680351409
19810824,185201.4002784409
19810825,184460.0794164409
19810826,183920.7146214409
19810827,182623.1976434409
19810828,183363.1391934409
19810831,181142.2924054409
19810901,181249.2791274409
19810902,181764.6132294409
19810903,177926.8159984409
19810904,176703.69097744089
19810908,174740.8038004409
19810909,175810.31706244088
19810910,178372.6379414409
19810911,180955.8420454409
19810914,179660.9287064409
19810915,179234.91694744088
19810916,178285.3870954409
19810917,175584.76621644088
19810918,175475.3340054409
19810921,176603.4560784409
19810922,175606.9928024409
19810923,173957.7427394409
19810924,173037.8843994409
19810925,169528.0189574409
19810928,173115.3178641409
19810929,174961.1260621409
19810930,175296.9246531409
19811001,176082.5035031409
19811002,177961.9273001409
19811005,178596.8763721409
19811006,178327.1091101409
19811007,181207.7094491409
19811008,183469.1014531409
19811009,182331.1116236409
19811012,181785.8104941409
19811013,181218.5349011409
19811014,177034.6560928509
19811015,178390.1583858509
19811016,178397.2078328509
19811019,177974.4669998509
19811020,179613.2573528509
19811021,180018.8507338509
19811022,178952.8332258509
19811023,177393.6186578509
19811026,177150.0364398509
19811027,179098.9660098509
19811028,179517.1541008509
19811029,179141.8935838509
19811030,183556.5104528509
19811102,186766.8990038509
19811103,187166.44673585088
19811104,186743.0534478509
19811105,185423.5243898509
19811106,184050.7766678509
19811109,185107.87269685089
19811110,186009.2437538509
19811111,186881.7081468509
19811112,187139.5931118509
19811113,184337.1196368509
19811116,182195.4975708509
19811117,183063.4514318509
19811118,181849.9655978509
19811119,182109.2164958509
19811120,183363.4682448509
19811123,183891.6830098509
19811124,186451.7859988509
19811125,186886.3956628509
19811127,188366.1695188509
19811130,189666.1757518509
19811201,190118.50266185091
19811202,187939.8431688509
19811203,188058.1200578509
19811204,189346.9428158509
19811207,187588.5410588509
19811208,187788.4006158509
19811209,188897.2689808509
19811210,189224.0109428509
19811211,188087.48238885088
19811214,185038.7864128509
19811215,185314.7790718509
19811216,184475.1691028509
19811217,185016.0892888509
19811218,186630.5044488509
19811221,186052.61932185089
19811222,185571.4332028509
19811223,184953.78863985089
19811224,185827.6836198509
19811228,185414.7188458509
19811229,184412.7478458509
19811230,185044.4108858509
19811231,185388.5844348509
19820104,186191.1801448509
19820105,182603.6509868509
19820106,181674.5537228509
19820107,181176.5579788509
19820108,182734.3160178509
19820111,178680.6563018509
19820112,178119.8719668509
19820113,176321.6610612509
19820114,175092.1156819509
19820115,176275.4099619509
19820118,178209.9595529509
19820119,176114.1566619509
19820120,175556.2955379509
19820121,176388.2782349509
19820122,175724.1746329509
19820125,175362.9485339509
19820126,175220.32629195089
19820127,176649.8240309509
19820128,181873.5123629509
19820129,184498.9928559509
19820201,181150.33803695088
19820202,182082.83849195088
19820203,180742.1420459509
19820204,180480.3895129509
19820205,182385.5161359509
19820208,178691.84060595089
19820209,176893.8232929509
19820210,178453.9281039509
19820211,177549.4784579509
19820212,177483.8999559509
19820216,177147.4924169509
19820217,177294.35858895088
19820218,178458.0050279509
19820219,178209.7783799509
19820222,176512.1466859509
19820223,176845.51804595088
19820224,179740.3983169509
19820225,179821.6328999509
19820226,179070.1736129509
19820301,180502.6270399509
19820302,180905.1384659509
19820303,179543.8435229509
19820304,177170.5934969509
19820305,176069.9009279509
19820308,173038.6399399509
19820309,175434.74925995088
19820310,176344.3863869509
19820311,175773.2374959509
19820312,173471.4397129509
19820315,174367.49306795088
19820316,174037.33258695088
19820317,174482.6174059509
19820318,177501.90710395089
19820319,177912.75112495088
19820322,181523.71637395088
19820323,182712.06450395088
19820324,181989.64533495088
19820325,182079.7254699509
19820326,180912.7056929509
19820329,180936.94281795088
19820330,181213.8859489509
19820331,181446.2564649509
19820401,183478.8905489509
19820402,185701.1667859509
19820405,185037.9874459509
19820406,185249.46714895088
19820407,185918.9783469509
19820408,187810.1357429509
19820412,188034.02668395088
19820413,188254.7475809509
19820414,186207.9761338009
19820415,187010.1786568009
19820416,188052.2172288009
19820419,188404.4769978009
19820420,187230.6686898009
19820421,187946.2870548009
19820422,190354.1209568009
19820423,192212.8636098009
19820426,193696.72182880092
19820427,191465.76029480092
19820428,189907.03293380092
19820429,188463.2679298009
19820430,188782.1076198009
19820503,189578.0409658009
19820504,190791.5221628009
19820505,191059.9651778009
19820506,192889.68025480091
19820507,193075.4627518009
19820510,191204.1833868009
19820511,192570.43739480092
19820512,191552.63459180092
19820513,190883.9196338009
19820514,190785.7756328009
19820517,188829.9381548009
19820518,187162.3380768009
19820519,186184.1933678009
19820520,185704.22012780092
19820521,186435.1617388009
19820524,186504.4418958009
19820525,185892.0777538009
19820526,184205.5258588009
19820527,183711.4717668009
19820528,182515.6623218009
19820601,181570.5335168009
19820602,182649.7886898009
19820603,182754.0893188009
19820604,180855.9517358009
19820607,180712.3168138009
19820608,180293.2201178009
19820609,179387.7656738009
19820610,180255.5294928009
19820611,183528.0851758009
19820614,181489.94237880092
19820615,181555.2075508009
19820616,181222.9334408009
19820617,179792.2797938009
19820618,179239.4643148009
19820621,179538.9858968009
19820622,181673.25630080092
19820623,184284.5937898009
19820624,183646.7475628009
19820625,182130.0162398009
19820628,184008.7856028009
19820629,183879.79657480092
19820630,183980.8339548009
19820701,182494.4603818009
19820702,180605.8897768009
19820706,180854.8844508009
19820707,181331.9067628009
19820708,182129.2159528009
19820709,184825.92228180091
19820712,187789.7269348009
19820713,187088.24643180092
19820714,186020.8009353409
19820715,186100.6721973409
19820716,186866.63218534092
19820719,186558.03123134092
19820720,187645.51279634092
19820721,187339.7928523409
19820722,187571.6708343409
19820723,186717.2837793409
19820726,185352.43951834092
19820727,184187.16670734092
19820728,181531.1028553409
19820729,182185.6860573409
19820730,181529.8197943409
19820802,185004.2122013409
19820803,184167.62960134092
19820804,181153.3765493409
19820805,179658.82280834092
19820806,177893.6282883409
19820809,176930.20050734092
19820810,176977.36043034092
19820811,176825.9331563409
19820812,176419.5635993409
19820813,178444.72930634092
19820816,180442.96487534093
19820817,189487.06484634092
19820818,189796.7857783409
19820819,190784.99605934092
19820820,197197.6499573409
19820823,203253.56502734093
19820824,201259.21754634092
19820825,203686.39361134093
19820826,205384.7093123409
19820827,203437.77771934093
19820830,204792.55853034093
19820831,208221.66021434093
19820901,206745.7213743409
19820902,210374.1880723409
19820903,214266.76708134092
19820907,211686.68852534093
19820908,212413.82205634093
19820909,211507.06296634092
19820910,209362.4473743409
19820913,211447.85830134092
19820914,212987.9392033409
19820915,213835.9070863409
19820916,213341.0306023409
19820917,210497.2725753409
19820920,210479.8549433409
19820921,213957.68436134091
19820922,212665.7257933409
19820923,211579.86642094093
19820924,210599.77633594093
19820927,211678.8396893409
19820928,211293.80579734093
19820929,208158.8472983409
19820930,206079.68646134093
19821001,208439.14514034093
19821004,207509.37982034092
19821005,208408.48001434092
19821006,215321.1420703409
19821007,220289.9881443409
19821008,224541.9809133409
19821011,229350.38397234093
19821012,228253.33205034092
19821013,230823.1922793409
19821014,225857.7337463909
19821015,225019.8036003909
19821018,230273.7783963909
19821019,229704.7048433909
19821020,233969.2403953909
19821021,234860.7774573909
19821022,235873.6263973909
19821025,227474.8115153909
19821026,228722.2053143909
19821027,230027.32098839091
19821028,227541.5308663909
19821029,228654.1378083909
19821101,230602.8957073909
19821102,233779.46157539092
19821103,243106.8399213909
19821104,241581.7457563909
19821105,242599.2044533909
19821108,239940.4503493909
19821109,244415.4951493909
19821110,241038.4602133909
19821111,241847.5119113909
19821112,239367.9377653909
19821115,234940.5923823909
19821116,232390.46008839092
19821117,236612.4404143909
19821118,237389.4160733909
19821119,236356.5705233909
19821122,231479.9486553909
19821123,229828.5423293909
19821124,231609.3052323909
19821126,233160.9053933909
19821129,232395.5222323909
19821130,240005.2339143909
19821201,241800.1080783909
19821202,242230.4202243909
19821203,241870.69694039092
19821206,246984.2664583909
19821207,248573.2527993909
19821208,246612.5988623909
19821209,242876.5891683909
19821210,240407.6513503909
19821213,240919.2501613909
19821214,236456.8870763909
19821215,233171.3028963909
19821216,232889.7080253909
19821217,238367.8058343909
19821220,236540.4631293909
19821221,241268.2480943909
19821222,243371.1758253909
19821223,245434.0415683909
19821227,249186.2672253909
19821228,246752.8169303909
19821229,247877.0020023909
19821230,245901.0096133909
19821231,246767.3407873909
19830103,242208.8999593909
19830104,245911.1821303909
19830105,245968.9761843909
19830106,251925.4700413909
19830107,253117.0781163909
19830110,255923.9478403909
19830111,254751.90843239092
19830112,256667.3815343909
19830113,255384.4391133909
19830114,253528.06971159088
19830117,253954.2908935909
19830118,252950.08624959088
19830119,250959.3305765909
19830120,250864.78455159088
19830121,246983.0598255909
19830124,241327.4176985909
19830125,245570.8075275909
19830126,246138.8062175909
19830127,250483.5561665909
19830128,250275.6258375909
19830131,252425.1704535909
19830201,249772.6124695909
19830202,249655.4407585909
19830203,250910.77893659088
19830204,255038.1576995909
19830207,255569.87146759089
19830208,253559.7271445909
19830209,252273.5125005909
19830210,255917.7454055909
19830211,256797.98457659088
19830214,259441.4249475909
19830215,258999.22921759088
19830216,257485.7570455909
19830217,256724.9850935909
19830218,257049.3720875909
19830222,254053.0315795909
19830223,256441.4017355909
19830224,261078.14441159088
19830225,261730.5716385909
19830228,260402.57091559088
19830301,264412.3876115909
19830302,266485.34448559093
19830303,268335.13237159094
19830304,268615.74390859087
19830307,268263.0265115909
19830308,264301.4258315909
19830309,266670.5680595909
19830310,264917.6978875909
19830311,264229.5418105909
19830314,263430.4846635909
19830315,264470.9449725909
19830316,262907.78868859087
19830317,262261.18197159085
19830318,262890.3198055909
19830321,264483.7890475909
19830322,264388.79463459086
19830323,268321.85230259085
19830324,269525.74697559094
19830325,270011.78388559085
19830328,269112.87222359085
19830329,268446.9028415909
19830330,270718.63963759085
19830331,268911.95245459094
19830404,267899.8204895909
19830405,266840.1501765909
19830406,264932.7514075909
19830407,265148.25861359085
19830408,265932.9952235909
19830411,269131.04999659094
19830412,270587.76682259084
19830413,272488.5947225909
19830414,272096.78515535087
19830415,274446.23747635086
19830418,275862.5726143509
19830419,274517.52056035085
19830420,277173.2791323509
19830421,276741.96854935086
19830422,277467.6132063509
19830425,274676.9634983509
19830426,278279.41331835085
19830427,278924.5665833509
19830428,280991.89321335085
19830429,282275.9671173509
19830502,279052.39418635087
19830503,278745.81855835085
19830504,281944.14260235085
19830505,285506.94028735085
19830506,288519.8621143509
19830509,287815.90594335087
19830510,288399.75562235084
19830511,286304.3594773509
19830512,285371.10407435085
19830513,287527.3089013509
19830516,283896.9433323509
19830517,284852.9086653509
19830518,285403.0911693509
19830519,283734.2833523509
19830520,283939.2349653509
19830523,285597.6659753509
19830524,290007.6532083509
19830525,291924.8104013509
19830526,291802.3050103509
19830527,290780.2583113509
19830531,287886.03321335086
19830601,288432.3438203509
19830602,291376.1142323509
19830603,292128.71838235087
19830606,293429.9608563509
19830607,290185.21207535086
19830608,288452.5786523509
19830609,288920.2436493509
19830610,290057.4034083509
19830613,292875.9271733509
19830614,295490.66491735086
19830615,298103.9553673509
19830616,301702.1295273509
19830617,300449.26680135087
19830620,299312.7759303509
19830621,302603.12509135087
19830622,302721.3950203509
19830623,301881.2987653509
19830624,301669.1688883509
19830627,298003.2114053509
19830628,292731.9261563509
19830629,293856.4721693509
19830630,295594.5254593509
19830701,297771.83369735087
19830705,293362.78074435086
19830706,295933.98848535086
19830707,294395.2431603509
19830708,293583.77806535084
19830711,295738.31667935086
19830712,292862.87599735084
19830713,291401.1837023509
19830714,288164.7141664009
19830715,285396.66869340086
19830718,285364.6473184009
19830719,286935.1451124009
19830720,294396.2211614009
19830721,296259.8755154009
19830722,296337.30567940086
19830725,297030.37817840086
19830726,298519.0191214009
19830727,293707.4057264009
19830728,288410.1862734009
19830729,284380.77050140087
19830801,283120.1173504009
19830802,283000.5015824009
19830803,284832.8299074009
19830804,281684.0064614009
19830805,282252.7721024009
19830808,277258.65352740086
19830809,278908.85831040086
19830810,280509.6332654009
19830811,281380.4511534009
19830812,283002.9553584009
19830815,286277.86713240086
19830816,284789.3558984009
19830817,286762.9344754009
19830818,283772.0970774009
19830819,283833.0544354009
19830822,284017.0045104009
19830823,281885.6289464009
19830824,278278.50717740087
19830825,277890.9369364009
19830826,280828.47805940086
19830829,281306.28705140087
19830830,281957.80684840085
19830831,285030.3393184009
19830901,285416.2000704009
19830902,288114.5941974009
19830906,293208.09544540086
19830907,293110.8825924009
19830908,293648.51250540087
19830909,292115.23906040087
19830912,291073.5010024009
19830913,289476.92928040086
19830914,289963.3851774009
19830915,287906.7912644009
19830916,290386.22060640086
19830919,293875.77884740086
19830920,297201.13364440086
19830921,295990.7774554009
19830922,299394.01005840086
19830923,298672.64586040087
19830926,298220.9142504009
19830927,295965.51262040087
19830928,295445.50561640086
19830929,295424.49465440086
19830930,293669.4147584009
19831003,294252.8991334009
19831004,296272.2006364009
19831005,299278.9961744009
19831006,304445.6466524009
19831007,306261.9059134009
19831010,308065.87696240086
19831011,303746.9427104009
19831012,301331.4198134009
19831013,301111.4610864009
19831014,298415.7605451309
19831017,298578.3020991309
19831018,294245.6267081309
19831019,291648.7072721309
19831020,292042.2944391309
19831021,289412.1512351309
19831024,290448.5345221309
19831025,290681.5980551309
19831026,289567.8642831309
19831027,289642.78788813093
19831028,287212.0506791309
19831031,287750.4255601309
19831101,287789.2057771309
19831102,290495.3485481309
19831103,289488.0187721309
19831104,288102.8279181309
19831107,287093.5062801309
19831108,286569.9420151309
19831109,290355.6135791309
19831110,291069.3837281309
19831111,294663.4490941309
19831114,295894.2709251309
19831115,294863.6078691309
19831116,296961.7867201309
19831117,297312.5201211309
19831118,295381.6015821309
19831121,296306.5877401309
19831122,298255.5754951309
19831123,297463.8932131309
19831125,297765.3543621309
19831128,295617.9595671309
19831129,297212.6320651309
19831130,294857.5878311309
19831201,293574.4407131309
19831202,290914.6175291309
19831205,291613.8419251309
19831206,291848.9067241309
19831207,293737.7014431309
19831208,293422.2365621309
19831209,292468.8488671309
19831212,292731.4284271309
19831213,291850.8314431309
19831214,289424.1792071309
19831215,286674.9788961309
19831216,287346.2282861309
19831219,288435.90967013093
19831220,288577.6688171309
19831221,290828.4185491309
19831222,289365.7550661309
19831223,288632.8912481309
19831227,291502.2292741309
19831228,291797.7592921309
19831229,291319.9753311309
19831230,291593.3836051309
19840103,290536.9805041309
19840104,295963.8563271309
19840105,301267.1632961309
19840106,302033.9557151309
19840109,300543.5198151309
19840110,298718.5524081309
19840111,297577.8687961309
19840112,296463.1420391309
19840113,296514.8402831309
19840116,291452.9303774609
19840117,293060.4326704609
19840118,292116.41010646085
19840119,291660.1604924609
19840120,289777.6671344609
19840123,287591.9886474609
19840124,288062.02056646085
19840125,286546.9607234609
19840126,284935.4635734609
19840127,284550.9785814609
19840130,281681.52138546086
19840131,283846.1871544609
19840201,282911.8059354609
19840202,283659.9804234609
19840203,279140.19102146087
19840206,274529.7151794609
19840207,275253.71878446086
19840208,270258.6829994609
19840209,269228.61144146085
19840210,270582.3388504609
19840213,268093.83724846086
19840214,271136.9019634609
19840215,270443.70441346086
19840216,269247.0352234609
19840217,268047.6512304609
19840221,266016.74642046087
19840222,265141.49829246086
19840223,265026.80288646085
19840224,271803.1428114609
19840227,274960.4122044609
19840228,269829.0319084609
19840229,270198.5536934609
19840301,270956.11088546086
19840302,272929.8485794609
19840305,270862.47226446087
19840306,268762.4061534609
19840307,264784.9549734609
19840308,266323.83105546085
19840309,264896.4090024609
19840312,268510.98116146086
19840313,269595.3955864609
19840314,269713.43762446084
19840315,271343.84286046086
19840316,273610.2735894609
19840319,270836.5266664609
19840320,273808.01488746086
19840321,274370.7157464609
19840322,270485.75896346086
19840323,269971.97318046086
19840326,270358.6963534609
19840327,270894.7423574609
19840328,275515.2682794609
19840329,274874.5752224609
19840330,274790.98124546086
19840402,272856.70316846087
19840403,272360.2014424609
